id,picking_slip_id,printed_username,inspected_username,packed_username,shipped_username,held_username,cancelled_username,refunded_username,confirmed_username,printed_at,inspected_at,packed_at,shipped_at,delivered_at,returned_at,cancelled_at,refunded_at,held_at,confirmed_at,held_reason
1214,1214,,,,,,,,,,,,,,,,,,,
1215,1215,,,,,,,,,,,,,,,,,,,
1216,1216,,,,,,,,,,,,,,,,,,,
1217,1217,,,,,,,,,,,,,,,,,,,
1218,1218,,,,,,,,,,,,,,,,,,,
1219,1219,test,,,,,,,,2023-01-19 05:10:48,,,2023-01-19 05:10:48,,,,,,,
1220,1220,,,,,,,,,,,,2023-01-19 05:15:38,,,,,,,
1221,1221,,,test,,,,,,,2023-01-19 05:15:38,2023-01-19 05:15:38,2023-01-19 05:15:38,,,,,,,
1222,1222,,,test,,,,,,,2023-01-19 05:15:38,2023-01-19 05:15:38,2023-01-19 05:15:38,,,,,,,
1223,1223,,,,,,,,,,,,2023-01-19 05:18:44,,,,,,,
1224,1224,test,test,test,,,,,,2023-01-19 05:18:44,2023-01-19 05:18:44,2023-01-19 05:18:44,2023-01-19 05:18:44,,,,,,,
1225,1225,test,test,test,,,,,,2023-01-19 05:18:44,2023-01-19 05:18:44,2023-01-19 05:18:44,2023-01-19 05:18:44,,,,,,,
1226,1226,,,,,,,,,,,,2023-01-19 05:23:16,,,,,,,
1227,1227,test,test,test,,,,,,2023-01-19 05:23:16,2023-01-19 05:23:16,2023-01-19 05:23:16,2023-01-19 05:23:16,,,,,,,
1228,1228,test,test,test,,,,,,2023-01-19 05:24:38,2023-01-19 05:24:38,2023-01-19 05:24:38,2023-01-19 05:24:38,,,,,,,
1229,1229,test,test,test,,,,,,2023-01-19 05:24:38,2023-01-19 05:24:38,2023-01-19 05:24:38,2023-01-19 05:24:38,,,,,,,
1230,1230,test,test,test,,,,,,2023-01-19 05:24:38,2023-01-19 05:24:38,2023-01-19 05:24:38,2023-01-19 05:24:38,,,,,,,
1231,1231,test,test,test,,,,,,2023-01-19 05:24:38,2023-01-19 05:24:38,2023-01-19 05:24:38,2023-01-19 05:24:38,,,,,,,
1232,1232,test,test,test,,,,,,2023-01-19 05:24:38,2023-01-19 05:24:38,2023-01-19 05:24:38,2023-01-19 05:24:38,,,,,,,
1233,1233,,,,,,,,,,,,,,,,,,,
1234,1234,,,,,,,,,,,,,,,,,,,
1235,1235,chloe93(12810),chloe93(12810),chloe93(12810),,,,,,2023-01-19 08:04:19,2023-01-19 08:04:32,2023-01-19 08:06:07,2023-01-19 08:06:19,,,,,,,
1236,1236,kay_(65298),kay_(65298),,,,,,,2023-01-19 08:12:40,2023-01-19 08:14:15,,,,,,,,,
1237,1237,,,,,,,,,,,,,,,,,,,
1238,1238,kay_(65298),kay_(65298),,,,,,,2023-01-19 08:39:46,2023-01-19 08:40:22,,,,,,,,,
1239,1239,chloe93(12810),chloe93(12810),chloe93(12810),,,,,,2023-01-19 08:35:03,2023-01-19 08:35:38,2023-01-19 08:36:05,2023-01-19 08:36:21,,,,,,,
1240,1240,masonchoi(66367),,,,,,,,2023-04-18 05:11:06,,,,,,,,,,
1241,1241,chloe93(12810),chloe93(12810),chloe93(12810),,,,,,2023-01-19 09:36:56,2023-01-19 09:37:10,2023-01-19 09:37:31,2023-01-19 09:37:48,,2023-03-07 01:22:20,,,,,
1242,1242,masonchoi(66367),,,,,,,,2023-04-18 05:11:06,,,,,,,,,,
1243,1243,Sun Kim(76203),,,,,,,,2023-11-20 04:06:00,,,,,,,,,,
1244,1244,chloe93(12810),ming(835),,,,,,,2023-01-26 02:28:35,2023-01-31 02:18:37,,,,,,,,,
1245,1245,,,,,,,,,,,,,,,,,,,
1246,1246,,,,,,,,,,,,,,,,,,,
1247,1247,,,,,,,,,,,,,,,,,,,
1248,1248,,,,,,,,,,,,,,,,,,,
1249,1249,,,,,,,,,,,,,,,,,,,
1250,1250,,,,,,,,,,,,,,,,,,,
1251,1251,masonchoi(66367),,,,,,,,2023-04-18 05:11:06,,,,,,,,,,
1252,1252,chloe93(12810),chloe93(12810),chloe93(12810),,,,,,2023-01-25 09:49:42,2023-01-25 09:50:12,2023-01-27 08:25:02,2023-01-30 09:34:32,,,,,,,
1253,1253,Anj(37711),Anj(37711),Anj(37711),,,,,,2023-01-20 06:29:41,2023-01-20 06:31:14,2023-01-20 06:31:48,2023-01-20 06:33:40,,,,,,,
1254,1254,Anj(37711),Anj(37711),Anj(37711),,,,,,2023-01-20 06:47:54,2023-01-20 06:48:19,2023-01-20 06:49:01,2023-01-20 06:50:07,,,,,,,
1255,1255,Anj(37711),Anj(37711),Anj(37711),,,,,,2023-01-20 06:47:41,2023-01-20 06:48:09,2023-01-20 06:48:34,2023-01-20 06:49:50,,,,,,,
1256,1256,Anj(37711),Anj(37711),Anj(37711),,,,,,2023-01-20 06:43:52,2023-01-20 06:44:34,2023-01-20 06:46:22,2023-01-20 06:50:07,,,,,,,
1257,1257,Anj(37711),Anj(37711),Anj(37711),,,,,,2023-01-25 08:33:06,2023-01-25 08:33:41,2023-01-25 08:34:19,2023-01-25 10:13:09,,,,,,,
1258,1258,,,,,Anj(37711),,,,,,,,,,,,2023-02-01 05:12:42,,sold_out
1259,1259,chloe93(12810),chloe93(12810),chloe93(12810),,,,,,2023-02-22 05:42:04,2023-02-22 05:38:55,2023-02-22 05:38:55,2023-02-27 07:02:10,2022-12-20 10:15:00,,,,,,
1260,1260,chloe93(12810),chloe93(12810),chloe93(12810),,,,,,2023-01-30 10:01:08,2023-01-30 10:04:53,2023-01-30 10:06:04,2023-01-30 10:10:02,,,,,,,
1261,1261,Anj(37711),Anj(37711),,,Anj(37711),,,,2023-02-01 02:48:35,2023-02-01 02:50:10,,,,,,,2023-02-01 04:43:00,,
1262,1262,chloe93(12810),chloe93(12810),chloe93(12810),,,,,,2023-01-30 10:01:06,2023-01-30 10:05:06,2023-01-30 10:05:47,2023-01-30 10:10:02,,,,,,,
1263,1263,chloe93(12810),chloe93(12810),chloe93(12810),,,,,,2023-01-30 10:01:31,2023-01-30 10:04:02,2023-01-30 10:06:38,2023-01-30 10:10:20,,,,,,,
1264,1264,chloe93(12810),chloe93(12810),chloe93(12810),,,,,,2023-01-30 10:01:23,2023-01-30 10:04:44,2023-01-30 10:06:24,2023-01-30 10:10:20,,,,,,,
1265,1265,chloe93(12810),chloe93(12810),chloe93(12810),,,,,,2023-01-25 09:52:04,2023-01-25 09:52:32,2023-01-27 06:00:56,2023-01-30 09:34:32,,2023-03-07 01:18:36,,,,,
1266,1266,chloe93(12810),chloe93(12810),chloe93(12810),,,,,,2023-01-26 02:04:06,2023-01-26 02:04:38,2023-01-27 00:10:20,2023-01-27 00:10:41,,2023-03-09 10:49:09,,,,,
1267,1267,chloe93(12810),chloe93(12810),chloe93(12810),,,,,,2023-01-26 02:25:30,2023-01-26 02:26:09,2023-01-27 00:07:54,2023-01-27 00:10:41,,,,,,,
1268,1268,chloe93(12810),chloe93(12810),chloe93(12810),,,,,,2023-01-26 02:29:04,2023-01-26 02:29:46,2023-01-27 00:04:45,2023-01-27 00:10:41,,,,,,,
1269,1269,chloe93(12810),chloe93(12810),chloe93(12810),,,,,,2023-02-08 06:55:18,2023-02-08 06:59:05,2023-02-08 06:59:05,2023-02-27 08:38:49,,,,,,,
1270,1270,chloe93(12810),chloe93(12810),chloe93(12810),,,,,,2023-02-08 06:55:18,2023-02-08 06:59:10,2023-02-08 06:59:10,2023-02-27 08:38:49,,,,,,,
1271,1271,chloe93(12810),chloe93(12810),kay_(65298),,,,,,2023-01-30 10:02:06,2023-01-30 10:02:44,2023-02-06 06:54:38,2023-04-17 06:55:49,,,,,,,
1272,1272,chloe93(12810),chloe93(12810),chloe93(12810),,,,,,2023-02-08 06:55:18,2023-02-08 06:59:14,2023-02-08 06:59:14,2023-02-27 08:38:49,,,,,,,
1273,1273,chloe93(12810),chloe93(12810),chloe93(12810),,,,,,2023-02-21 08:59:19,2023-02-21 08:59:46,2023-02-21 08:59:46,2023-02-27 08:38:49,,,,,,,
1274,1274,chloe93(12810),chloe93(12810),chloe93(12810),,,,,,2023-01-30 10:00:58,2023-01-30 10:05:13,2023-01-30 10:05:30,2023-01-30 10:10:02,,,,,,,
1275,1275,chloe93(12810),chloe93(12810),chloe93(12810),,,,,,2023-01-30 09:45:49,2023-01-30 09:46:06,2023-01-30 09:46:20,2023-01-30 09:46:50,,,,,,,
1276,1276,kay_(65298),chloe93(12810),chloe93(12810),,,,,,2023-02-20 02:22:44,2023-02-22 05:49:45,2023-02-22 05:49:45,2023-02-27 07:02:10,2022-12-21 15:38:00,,,,,,
1277,1277,chloe93(12810),chloe93(12810),chloe93(12810),,,,,,2023-01-30 10:01:50,2023-01-30 10:03:12,2023-01-30 10:08:06,2023-01-30 10:10:34,,,,2023-02-02 06:31:54,,,
1278,1278,ming(835),ming(835),ming(835),,,,,,2023-03-22 10:49:37,2023-03-22 10:49:42,2023-03-22 10:49:42,2023-03-27 13:35:51,,,,,,,
1279,1279,chloe93(12810),Bern(25814),Bern(25814),,,,,,2023-02-22 05:42:33,2023-02-22 06:09:25,2023-02-22 06:09:25,2023-02-27 07:02:10,2022-12-22 10:07:00,,,,,,
1280,1280,chloe93(12810),kay_(65298),kay_(65298),,,,,,2023-02-09 02:46:17,2023-02-17 07:20:47,2023-02-17 07:20:47,2023-02-27 07:02:10,,,,,,,
1281,1281,chloe93(12810),chloe93(12810),chloe93(12810),,,,,,2023-02-08 06:55:18,2023-02-08 06:59:18,2023-02-08 06:59:18,2023-02-27 08:38:49,,,,,,,
1282,1282,chloe93(12810),chloe93(12810),chloe93(12810),,,,,,2023-02-09 02:46:17,2023-02-21 09:01:26,2023-02-21 09:01:48,2023-02-27 07:02:10,,,,,,,
1283,1283,masonchoi(66367),,,,,,,,2023-04-18 05:11:06,,,,,,,,,,
1284,1284,masonchoi(66367),,,,,,,,2023-04-18 05:11:06,,,,,,,,,,
1285,1285,kay_(65298),,ming(835),kay,,,,,2023-02-07 14:00:16,2023-02-07 16:14:36,2023-02-07 10:01:36,2023-02-27 08:36:24,,,,,,,
1286,1286,kay_(65298),,ming(835),kay,,,,,2023-02-07 14:00:16,2023-02-07 16:14:36,2023-02-07 10:01:37,2023-02-27 08:36:24,,,,,,,
1287,1287,masonchoi(66367),,kay_(65298),,,,,,2023-04-18 05:11:06,,,,,,,,,,
1288,1288,masonchoi(66367),,kay_(65298),,,,,,2023-04-18 05:11:06,,,,,,,,,,
1289,1289,kay_(65298),,ming(835),kay,,,,,2023-02-07 14:00:16,2023-02-07 16:14:36,2023-02-07 10:01:37,2023-02-27 08:36:24,,,,,,,
1290,1290,kay_(65298),,ming(835),kay,,,,,2023-02-07 14:00:16,2023-02-07 16:14:36,2023-02-07 10:01:37,2023-02-27 08:36:24,,,,,,,
1291,1291,,,ming(835),,,,,,,2023-02-07 16:14:36,2023-02-07 10:01:37,2023-02-27 08:38:49,,,,,,,
1292,1292,kay_(65298),,ming(835),,,,,,2023-02-07 14:00:16,2023-02-07 16:14:36,2023-02-07 10:01:37,,,,,,,,
1293,1293,kay_(65298),,ming(835),,,,,,2023-02-07 14:00:16,2023-02-07 16:14:36,2023-02-07 10:01:37,2023-02-27 07:02:10,,,,,,,
1294,1294,kay_(65298),,ming(835),,,,,,2023-02-07 14:00:16,2023-02-07 16:14:36,2023-02-07 10:01:37,2023-02-27 08:38:49,,,,,,,
1295,1295,,,,,,,,,,,,,,,,,,,
1296,1296,Sun Kim(76203),,,,,,,,2023-11-20 04:29:09,,,,,,,,,,
1297,1297,chloe93(12810),chloe93(12810),chloe93(12810),,,,,,2023-02-22 05:42:43,2023-02-22 05:49:17,2023-02-22 05:49:17,2023-02-27 07:02:10,2022-12-21 11:35:00,,,,,,
1298,1298,masonchoi(66367),,,,,,,,2023-04-18 05:11:06,,,,,,,,,,
1299,1299,chloe93(12810),chloe93(12810),chloe93(12810),,,,,,2023-02-21 06:02:30,2023-02-21 06:03:20,2023-02-21 06:03:20,2023-02-27 07:02:10,,,,,,,
1300,1300,chloe93(12810),chloe93(12810),chloe93(12810),,,,,,2023-02-08 06:55:18,2023-02-08 06:59:22,2023-02-08 06:59:22,2023-02-27 08:38:49,,,,,,,
1301,1301,masonchoi(66367),,,,,,,,2023-04-18 05:11:06,,,,,,,,,,
1302,1302,ming(835),ming(835),ming(835),,,,,,2023-03-22 10:49:37,2023-03-22 10:49:42,2023-03-22 10:49:42,2023-03-24 06:42:49,,,,,,,
1303,1303,chloe93(12810),chloe93(12810),chloe93(12810),,,,,,2023-02-09 02:46:17,2023-02-21 09:01:39,2023-02-21 09:01:48,2023-02-27 07:02:10,,,,,,,
1304,1304,kay,kay_(65298),kay_(65298),,,,,,2023-02-17 06:12:04,2023-02-17 07:20:47,2023-02-17 07:20:47,2023-02-27 07:02:10,,,,,,,
1305,1305,,,,,,,,,,,,,,,,,,,
1306,1306,chloe93(12810),chloe93(12810),kay_(65298),,,,,,2023-02-08 02:41:49,2023-02-08 02:47:29,2023-02-08 06:55:13,2023-02-09 04:46:01,,,,,,,
1307,1307,chloe93(12810),chloe93(12810),chloe93(12810),,,,,,2023-02-21 06:02:30,2023-02-21 06:03:20,2023-02-21 06:03:20,2023-04-17 06:55:49,,,,,,,
1308,1308,chloe93(12810),chloe93(12810),kay_(65298),,,,,,2023-02-08 02:41:49,2023-02-08 02:47:39,2023-02-08 06:53:26,2023-02-09 04:46:01,,,,,,,
1309,1309,masonchoi(66367),,,,,,,,2023-04-18 05:11:06,,,,,,,,,,
1310,1310,,,,,chloe93(12810),,,,,,,,,,,2023-02-08 07:14:25,2023-02-08 07:11:06,,refund
1311,1311,masonchoi(66367),,,,,,,,2023-04-18 05:11:06,,,,,,,,,,
1312,1312,chloe93(12810),chloe93(12810),chloe93(12810),,,,,,2023-02-21 06:02:30,2023-02-21 06:03:20,2023-02-21 06:03:20,2023-04-17 06:55:49,,,,,,,
1313,1313,chloe93(12810),chloe93(12810),chloe93(12810),,,,,,2023-02-13 01:21:34,2023-02-13 01:21:46,2023-02-13 01:21:46,2023-02-27 08:38:49,,,,,,,
1314,1314,chloe93(12810),chloe93(12810),chloe93(12810),,,,,,2023-02-08 07:38:39,2023-02-08 07:39:04,2023-02-08 07:43:59,2023-02-09 04:46:01,2023-02-08 14:42:27,,,,,,
1315,1315,chloe93(12810),chloe93(12810),chloe93(12810),,,,,,2023-02-21 06:02:30,2023-02-21 06:03:20,2023-02-21 06:03:20,2023-04-17 06:55:49,,,,,,,
1316,1316,chloe93(12810),chloe93(12810),chloe93(12810),,,,,,2023-02-08 07:38:39,2023-02-08 07:39:19,2023-02-08 08:19:45,2023-02-09 04:46:01,2023-02-08 14:30:48,,,,,,
1317,1317,chloe93(12810),chloe93(12810),chloe93(12810),,,,,,2023-02-08 07:38:39,2023-02-08 07:39:28,2023-02-08 07:43:59,2023-02-09 04:46:01,,,,,,,
1318,1318,chloe93(12810),chloe93(12810),chloe93(12810),,,,,,2023-02-08 07:42:18,2023-02-08 07:42:31,2023-02-08 07:43:59,2023-02-09 04:46:01,,,,,,,
1319,1319,chloe93(12810),chloe93(12810),chloe93(12810),,,,,,2023-02-21 06:00:08,2023-02-21 06:00:32,2023-02-21 06:00:32,2023-04-17 06:55:49,,,,,,,
1320,1320,chloe93(12810),chloe93(12810),chloe93(12810),,,,,,2023-02-09 04:42:31,2023-02-09 04:43:44,2023-02-09 04:45:33,2023-02-09 04:46:01,2023-02-14 00:48:38,,,,,,
1321,1321,chloe93(12810),chloe93(12810),chloe93(12810),,,,,,2023-02-09 04:42:31,2023-02-09 04:43:52,2023-02-09 04:45:33,2023-02-09 04:46:01,2023-02-09 20:26:19,,,,,,
1322,1322,chloe93(12810),chloe93(12810),chloe93(12810),,,,,,2023-02-09 04:42:31,2023-02-09 04:44:01,2023-02-09 04:45:33,2023-02-09 04:46:01,2023-02-09 00:34:33,,,,,,
1323,1323,chloe93(12810),chloe93(12810),chloe93(12810),,,,,,2023-02-21 09:22:26,2023-02-21 09:23:37,2023-02-21 09:23:37,2023-02-27 08:38:49,,,,,,,
1324,1324,chloe93(12810),chloe93(12810),chloe93(12810),,,,,,2023-02-22 05:45:00,2023-02-22 05:44:38,2023-02-22 05:44:38,2023-04-17 06:55:49,,,,,,,
1325,1325,chloe93(12810),chloe93(12810),chloe93(12810),,,,,,2023-02-22 05:45:00,2023-02-22 05:44:38,2023-02-22 05:44:38,2023-04-17 06:55:49,,,,,,,
1326,1326,masonchoi(66367),,,,,,,,2023-04-18 05:11:06,,,,,,,,,,
1327,1327,chloe93(12810),chloe93(12810),chloe93(12810),,,,,,2023-02-21 09:03:05,2023-02-21 09:03:47,2023-02-21 09:03:47,2023-02-27 08:38:49,,,,,,,
1328,1328,,,,,,,,,,,,,,,,,,,
1329,1329,chloe93(12810),,,,,,,,2023-02-10 09:11:22,,,,,,,,,,
1330,1330,chloe93(12810),chloe93(12810),chloe93(12810),,,,,,2023-02-10 09:11:15,2023-02-10 09:14:03,2023-02-10 09:14:23,,,,,2023-02-10 09:12:11,,,
1331,1331,masonchoi(66367),,,,,,,,2023-04-18 05:11:06,,,,,,2023-02-13 01:48:56,,,,
1332,1332,kay_(65298),,,,,,,,2023-03-10 11:01:43,,,,,,,,,,
1333,1333,,,,,,,,,,,,,,,,,,,
1334,1334,Anj(37711),Anj(37711),,,Anj(37711),,,,2023-02-15 09:26:56,2023-02-15 09:28:24,,,,,,2023-02-15 09:31:46,2023-02-15 09:29:18,,refund
1335,1335,chloe93(12810),Bern(25814),Bern(25814),,,,,,2023-02-22 05:45:00,2023-02-22 05:57:40,2023-02-22 05:57:40,2023-04-17 06:55:49,,,,,,,
1336,1336,chloe93(12810),chloe93(12810),chloe93(12810),,,,,,2023-02-21 09:03:05,2023-02-21 09:03:47,2023-02-21 09:03:47,2023-02-27 07:02:10,,,,,,,
1337,1337,masonchoi(66367),,,,,,,,2023-04-18 05:11:06,,,,,,,,,,
1338,1338,chloe93(12810),,,,,,,,2023-02-22 06:08:21,,,,,,,,,,
1339,1339,,,,,,,,,,,,,,,,,,,
1340,1340,,,,,,,,,,,,,,,,,,,
1341,1341,,,,,,,,,,,,,,,,,,,
1342,1342,,,,,,,,,,,,,,,,,,,
1343,1343,,,,,,,,,,,,,,,,,,,
1344,1344,,,,,,,,,,,,,,,,,,,
1345,1345,,,,,,,,,,,,,,,,,,,
1346,1346,,,,,,,,,,,,,,,,,,,
1347,1347,,,,,,,,,,,,,,,,,,,
1348,1348,,,,,,,,,,,,,,,,,,,
1349,1349,ming(835),,,,,,,,2023-02-22 02:18:12,,,,,,,,,,
1350,1350,,,,,,,,,,,,,,,,,,,
1351,1351,Anj(37711),Anj(37711),Anj(37711),,,,,,2023-03-02 07:54:35,2023-03-02 07:55:04,2023-03-02 08:19:03,2023-04-11 08:27:00,2023-01-27 18:49:00,,,,,,
1352,1352,Anj(37711),Anj(37711),Anj(37711),,,,,,2023-02-21 05:19:43,2023-02-21 09:25:44,2023-03-02 06:54:41,2023-03-16 06:50:53,2023-01-27 13:14:00,,,,,,
1353,1353,ming(835),ming(835),ming(835),kay,,,,,2023-02-22 06:57:59,2023-02-22 06:54:55,2023-02-22 06:57:42,2023-02-27 08:36:24,,,,,,,
1354,1354,Anj(37711),,,,,,,,2023-02-23 15:26:47,,,,,,,,,,
1355,1355,,,,,,,,,,,,,,,,,,,
1356,1356,chloe93(12810),ming(835),ming(835),,,,,,2023-02-22 09:19:00,2023-03-23 08:48:33,2023-03-23 08:48:33,2023-03-24 06:42:49,,,,,,,
1357,1357,,,,,,,,,,,,,,,,,,,
1358,1358,Anj(37711),Anj(37711),Anj(37711),,,,,,2023-03-03 04:36:57,2023-03-03 04:37:15,2023-03-03 04:37:37,2023-03-03 04:38:49,,,,,,,
1359,1359,,,,,,,,,,,,,,,,,,,
1360,1360,Bern(25814),Bern(25814),Bern(25814),,,,,,2023-02-22 08:10:20,2023-02-22 08:10:42,2023-02-22 08:10:42,2023-04-17 06:55:49,,,,,,,
1361,1361,kay_(65298),ming(835),ming(835),,,,,,2023-03-10 04:53:55,2023-03-23 08:46:56,2023-03-23 08:46:56,2023-03-24 06:42:49,2023-03-07 22:22:00,,,,,,
1362,1362,kay_(65298),,,,,,,,2023-03-10 04:53:55,,,,,,,,,,
1363,1363,,,,,,,,,,,,,,,,,,,
1364,1364,,,,,,,,,,,,,,,,,,,
1366,1366,chloe93(12810),,,,,,,,2023-02-22 09:03:20,,,,,,,,,,
1368,1368,chloe93(12810),,,,,,,,2023-02-22 09:03:20,,,,,,,,,,
1369,1369,,,,,,,,,,,,,,,,,,,
1370,1370,,,,,,,,,,,,,,,,,,,
1371,1371,chloe93(12810),,,,,,,,2023-02-22 09:03:20,,,,,,2023-02-22 08:59:38,,,,
1372,1372,,,,,,,,,,,,,,,,,,,
1373,1373,chloe93(12810),,,,,,,,2023-02-22 09:19:24,,,,,,,,,,
1374,1374,,,,,,,,,,,,,,,,,,,
1375,1375,,,,,,,,,,,,,,,,,,,
1376,1376,Anj(37711),Anj(37711),,,,,,,2023-03-02 07:51:26,2023-03-02 07:51:49,,,,,,,,,
1377,1377,,,,,,,,,,,,,,,,,,,
1378,1378,,,,,,,,,,,,,,,,,,,
1379,1379,,,,,,,,,,,,,,,,,,,
1380,1380,,,,,,,,,,,,,,,,,,,
1381,1381,,,,,,,,,,,,,,,,,,,
1382,1382,kay_(65298),,,,,,,,2023-03-10 04:53:55,,,,,,,,,,
1383,1383,,,,,,,,,,,,,,,,,,,
1384,1384,,,,,,,,,,,,,,,,,,,
1385,1385,kay_(65298),,,,,,,,2023-03-10 04:53:55,,,,,,,,,,
1386,1386,,,,,,,,,,,,,,,2023-02-24 12:06:56,,,,
1387,1387,kay_(65298),,,,,,,,2023-03-10 04:53:55,,,,,,2023-02-24 12:03:07,,,,
1388,1388,,,,,,,,,,,,,,,,,,,
1389,1389,kay_(65298),,,,,,,,2023-02-24 12:02:19,,,,,,,,,,
1390,1390,,,,,,,,,,,,,,,,,,,
1391,1391,kay_(65298),,,,,,,,2023-03-10 04:53:55,,,,,,2023-02-24 12:00:57,,,,
1392,1392,,,,,,,,,,,,,,,,,,,
1393,1393,,,,,,,,,,,,,,,,,,,
1394,1394,,,,,,,,,,,,,,,,,,,
1395,1395,,,,,,,,,,,,,,,,,,,
1396,1396,,,,,,,,,,,,,,,,,,,
1397,1397,,,,,,,,,,,,,,,,,,,
1398,1398,,,,,,,,,,,,,,,,,,,
1399,1399,,,,,,,,,,,,,,,,,,,
1400,1400,,,,,,,,,,,,,,,,,,,
1401,1401,,,,,,,,,,,,,,,,,,,
1402,1402,,,,,,,,,,,,,,,,,,,
1403,1403,,,,,,,,,,,,,,,,,,,
1404,1404,,,,,,,,,,,,,,,,,,,
1405,1405,kay,kay,kay,kay,,,,,2023-02-27 05:16:07,2023-02-27 05:16:07,2023-02-27 05:16:07,2023-02-27 05:16:07,,2023-03-08 10:08:36,,,,,
1406,1406,kay,kay,kay,kay,,,,,2023-02-27 05:16:07,2023-02-27 05:16:07,2023-02-27 05:16:07,2023-02-27 05:16:07,,2023-03-07 01:18:16,,,,,
1407,1407,,,,,,,,,,,,,,,,,,,
1408,1408,Anj(37711),Anj(37711),Anj(37711),,,,,,2023-02-27 06:58:42,2023-02-27 06:59:33,2023-02-27 07:04:19,2023-02-27 07:09:53,,2023-03-07 06:09:32,,2023-03-07 06:07:10,,,
1409,1409,,,,,,,,,,,,,,,2023-02-27 08:21:35,,,,
1410,1410,kay_(65298),,,,,,,,2023-03-10 04:53:55,,,,,,2023-02-27 09:22:45,,,,
1411,1411,,,,,,,,,,,,,,,,,,,
1412,1412,chloe93(12810),chloe93(12810),chloe93(12810),kay,,,,,2023-02-27 08:31:01,2023-02-27 08:32:34,2023-02-27 08:32:51,2023-02-27 08:38:49,2023-02-27 08:53:28,,,,,,
1413,1413,,,,,,,,,,,,,,,,,,,
1414,1414,chloe93(12810),chloe93(12810),chloe93(12810),kay,,,,,2023-02-27 08:47:06,2023-02-27 08:47:17,2023-02-27 08:47:17,2023-02-27 08:50:56,2023-02-27 08:53:28,,,,,,
1415,1415,chloe93(12810),chloe93(12810),chloe93(12810),kay,,,,,2023-02-27 08:47:40,2023-02-27 08:47:51,2023-02-27 08:48:22,2023-02-27 08:48:37,2023-02-27 08:53:28,,,2023-03-07 06:05:44,,,
1416,1416,kay,kay,kay,kay,,,,,2023-02-27 10:00:29,2023-02-27 10:00:29,2023-02-27 10:00:29,2023-02-27 10:00:29,2022-12-20 13:29:00,,,,,,
1417,1417,,,,,,,,,,,,,,,,,,,
1418,1418,kay,kay,kay,kay,,,,,2023-02-27 10:55:11,2023-02-27 10:55:11,2023-02-27 10:55:11,2023-02-27 10:55:11,2022-12-20 13:29:00,,,,,,
1419,1419,kay,Bern(25814),Bern(25814),Bern(25814),,,,,2023-03-02 02:06:48,2024-03-27 06:40:59,2024-03-27 06:40:59,2024-03-27 06:40:59,,,,2023-03-02 02:07:36,,,
1420,1420,,,,,,,,,,,,,,,,,,,
1421,1421,kay_(65298),,,,,,,,2023-03-10 04:53:55,,,,,,2023-02-27 12:37:40,,,,
1422,1422,,,,,,,,,,,,,,,,,,,
1423,1423,,,,,,,,,,,,,,,,,,,
1424,1424,,,,,,,,,,,,,,,,,,,
1425,1425,,,,,,,,,,,,,,,,,,,
1426,1426,,,,,,,,,,,,,,,,,,,
1427,1427,,,,,,,,,,,,,,,,,,,
1428,1428,,,,,,,,,,,,,,,,,,,
1429,1429,,,,,,,,,,,,,,,2023-03-02 01:51:57,,,,
1430,1430,,,,,,,,,,,,,,,,,,,
1431,1431,,,,,,,,,,,,,,,,,,,
1432,1432,Anj(37711),Anj(37711),Anj(37711),,,,,,2023-03-02 07:09:06,2023-03-02 07:09:21,2023-03-10 09:16:38,2023-03-16 07:16:31,,,2023-03-02 02:04:04,,,,
1433,1433,,,,,,,,,,,,,,,,,,,
1434,1434,kay,,,,,,,,2023-03-02 02:11:14,,,,,,,2023-03-02 02:12:12,,,
1435,1435,chloe93(12810),chloe93(12810),chloe93(12810),,,,,,2023-03-02 02:34:38,2023-03-02 02:39:49,2023-03-02 02:40:06,2023-03-02 02:40:18,,2023-03-06 10:49:40,,2023-03-02 02:40:56,,,
1436,1436,,,,,kay_(65298),,,,,,,,,,,,2023-03-06 12:55:18,,sold_out
1437,1437,kay,kay,kay,kay,,,,,2023-03-06 11:31:58,2023-03-06 11:31:58,2023-03-06 11:31:58,2023-03-06 11:31:58,,2023-03-07 01:15:05,2023-03-06 11:29:02,,,,
1438,1438,kay_(65298),,,,,,,,2023-03-10 04:53:55,,,,,,,,,,
1439,1439,kay_(65298),kay_(65298),kay_(65298),,,,,,2023-03-06 11:37:06,2023-03-06 11:39:37,2023-03-06 11:39:57,2023-03-06 11:39:57,,2023-03-07 01:12:04,,2023-03-06 11:38:14,,,
1440,1440,chloe93(12810),chloe93(12810),,,,,,,2023-03-07 05:43:39,2023-03-07 05:43:55,,,,,,,,,
1441,1441,,,,,,,,,,,,,,,,,,,
1442,1442,kay_(65298),,,,,,,,2023-03-10 04:53:55,,,,,,,,,,
1443,1443,,,,,,,,,,,,,,,,,,,
1444,1444,,,,,,,,,,,,,,,,,,,
1445,1445,,,,,,,,,,,,,,,,,,,
1446,1446,,,,,,,,,,,,,,,,,,,
1447,1447,,,,,,,,,,,,,,,,,,,
1448,1448,,,,,,,,,,,,,,,,,,,
1449,1449,,,,,,,,,,,,,,,,,,,
1450,1450,,,,,,,,,,,,,,,,,,,
1451,1451,,,,,,,,,,,,,,,,,,,
1452,1452,kay_(65298),,,,,,,,2023-03-10 04:53:55,,,,,,,,,,
1453,1453,,,,,,,,,,,,,,,,,,,
1454,1454,,,,,,,,,,,,,,,,,,,
